layout,layoutCount,algorithm,iteration,cost,expandedNodes,score,result
medium,3,ucs,1,2,6,508,Win
medium,3,ucs,2,17,93,493,Win
medium,3,ucs,3,23,156,487,Win
medium,3,ucs,4,2,5,508,Win
medium,3,ucs,5,22,175,488,Win
medium,3,ucs,6,10,102,500,Win
medium,3,ucs,7,13,129,497,Win
medium,3,ucs,8,4,22,506,Win
medium,3,ucs,9,14,92,496,Win
medium,3,astar,0,17,23,493,Win
medium,3,astar,1,2,2,508,Win
medium,3,astar,2,17,44,493,Win
medium,3,astar,3,23,89,487,Win
medium,3,astar,4,2,3,508,Win
medium,3,astar,5,22,87,488,Win
medium,3,astar,6,10,21,500,Win
medium,3,astar,7,13,33,497,Win
medium,3,astar,8,4,6,506,Win
medium,3,astar,9,14,42,496,Win
medium,3,bds,0,17,51,493,Win
medium,3,bds,1,2,4,508,Win
medium,3,bds,2,17,96,493,Win
medium,3,bds,3,23,155,487,Win
medium,3,bds,4,2,2,508,Win
medium,3,bds,5,22,80,488,Win
medium,3,bds,6,10,32,500,Win
medium,3,bds,7,13,60,497,Win
medium,3,bds,8,4,9,506,Win
medium,3,bds,9,14,73,496,Win
medium,3,hbds,0,17,23,493,Win
medium,3,hbds,1,2,2,508,Win
medium,3,hbds,2,19,69,491,Win
medium,3,hbds,3,23,117,487,Win
medium,3,hbds,4,2,2,508,Win
medium,3,hbds,5,24,53,486,Win
medium,3,hbds,6,10,24,500,Win
medium,3,hbds,7,13,48,497,Win
medium,3,hbds,8,4,8,506,Win
medium,3,hbds,9,18,62,492,Win
medium,4,dfs,0,5,244,505,Win
medium,4,dfs,1,53,142,457,Win
medium,4,dfs,2,35,47,475,Win
medium,4,dfs,3,3,3,507,Win
medium,4,dfs,4,35,70,475,Win
medium,4,dfs,5,43,184,467,Win
medium,4,dfs,6,62,180,448,Win
medium,4,dfs,7,5,5,505,Win
medium,4,dfs,8,45,107,465,Win
medium,4,dfs,9,64,165,446,Win
medium,4,bfs,0,5,20,505,Win
medium,4,bfs,1,25,198,485,Win
medium,4,bfs,2,17,82,493,Win
medium,4,bfs,3,3,8,507,Win
medium,4,bfs,4,5,12,505,Win
medium,4,bfs,5,19,149,491,Win
medium,4,bfs,6,24,125,486,Win
medium,4,bfs,7,5,29,505,Win
medium,4,bfs,8,17,168,493,Win
medium,4,bfs,9,30,135,480,Win
medium,4,ucs,0,5,20,505,Win
medium,4,ucs,1,25,198,485,Win
medium,4,ucs,2,17,82,493,Win
medium,4,ucs,3,3,8,507,Win
medium,4,ucs,4,5,12,505,Win
medium,4,ucs,5,19,149,491,Win
medium,4,ucs,6,24,125,486,Win
medium,4,ucs,7,5,29,505,Win
medium,4,ucs,8,17,168,493,Win
medium,4,ucs,9,30,135,480,Win
medium,4,astar,0,5,8,505,Win
medium,4,astar,1,25,104,485,Win
medium,4,astar,2,17,32,493,Win
medium,4,astar,3,3,3,507,Win
medium,4,astar,4,5,8,505,Win
medium,4,astar,5,19,69,491,Win
medium,4,astar,6,24,62,486,Win
medium,4,astar,7,5,5,505,Win
medium,4,astar,8,17,29,493,Win
medium,4,astar,9,30,65,480,Win
medium,4,bds,0,5,10,505,Win
medium,4,bds,1,25,110,485,Win
medium,4,bds,2,17,77,493,Win
medium,4,bds,3,3,5,507,Win
medium,4,bds,4,5,8,505,Win
medium,4,bds,5,19,113,491,Win
medium,4,bds,6,24,113,486,Win
medium,4,bds,7,5,19,505,Win
medium,4,bds,8,17,74,493,Win
medium,4,bds,9,30,129,480,Win
medium,4,hbds,0,5,9,505,Win
medium,4,hbds,1,25,67,485,Win
medium,4,hbds,2,17,30,493,Win
medium,4,hbds,3,3,4,507,Win
medium,4,hbds,4,5,6,505,Win
medium,4,hbds,5,19,67,491,Win
medium,4,hbds,6,24,50,486,Win
medium,4,hbds,7,5,8,505,Win
medium,4,hbds,8,17,30,493,Win
medium,4,hbds,9,30,176,480,Win
medium,5,dfs,0,48,91,462,Win
medium,5,dfs,1,26,223,484,Win
medium,5,dfs,2,29,211,481,Win
medium,5,dfs,3,11,88,499,Win
medium,5,dfs,4,30,71,480,Win
medium,5,dfs,5,19,50,491,Win
medium,5,dfs,6,29,56,481,Win
medium,5,dfs,7,48,117,462,Win
medium,5,dfs,8,53,128,457,Win
medium,5,dfs,9,23,97,487,Win
medium,5,bfs,0,26,129,484,Win
medium,5,bfs,1,16,105,494,Win
medium,5,bfs,2,27,136,483,Win
medium,5,bfs,3,11,83,499,Win
medium,5,bfs,4,24,170,486,Win
medium,5,bfs,5,11,70,499,Win
medium,5,bfs,6,21,93,489,Win
medium,5,bfs,7,20,115,490,Win
medium,5,bfs,8,19,138,491,Win
medium,5,bfs,9,13,88,497,Win
medium,5,ucs,0,26,129,484,Win
medium,5,ucs,1,16,105,494,Win
medium,5,ucs,2,27,136,483,Win
medium,5,ucs,3,11,83,499,Win
medium,5,ucs,4,24,170,486,Win
medium,5,ucs,5,11,70,499,Win
medium,5,ucs,6,21,93,489,Win
medium,5,ucs,7,20,115,490,Win
medium,5,ucs,8,19,138,491,Win
medium,5,ucs,9,13,88,497,Win
medium,5,astar,0,26,80,484,Win
medium,5,astar,1,16,27,494,Win
medium,5,astar,2,27,71,483,Win
medium,5,astar,3,11,23,499,Win
medium,5,astar,4,24,54,486,Win
medium,5,astar,5,11,20,499,Win
medium,5,astar,6,21,47,489,Win
medium,5,astar,7,20,59,490,Win
medium,5,astar,8,19,50,491,Win
medium,5,astar,9,13,21,497,Win
medium,5,bds,0,26,113,484,Win
medium,5,bds,1,16,53,494,Win
medium,5,bds,2,27,96,483,Win
medium,5,bds,3,11,49,499,Win
medium,5,bds,4,24,115,486,Win
medium,5,bds,5,11,40,499,Win
medium,5,bds,6,21,99,489,Win
medium,5,bds,7,20,97,490,Win
medium,5,bds,8,19,95,491,Win
medium,5,bds,9,13,70,497,Win
medium,5,hbds,0,28,93,482,Win
medium,5,hbds,1,16,25,494,Win
medium,5,hbds,2,27,107,483,Win
medium,5,hbds,3,11,37,499,Win
medium,5,hbds,4,24,84,486,Win
medium,5,hbds,5,11,32,499,Win
medium,5,hbds,6,21,51,489,Win
medium,5,hbds,7,24,61,486,Win
medium,5,hbds,8,21,47,489,Win
medium,5,hbds,9,13,23,497,Win
medium,6,dfs,0,59,219,451,Win
medium,6,dfs,1,30,114,480,Win
medium,6,dfs,2,59,96,451,Win
medium,6,dfs,3,69,112,441,Win
medium,6,dfs,4,31,33,479,Win
medium,6,dfs,5,78,141,432,Win
medium,6,dfs,6,39,216,471,Win
medium,6,dfs,7,18,23,492,Win
medium,6,dfs,8,61,210,449,Win
medium,6,dfs,9,32,156,478,Win
medium,6,bfs,0,19,135,491,Win
medium,6,bfs,1,4,11,506,Win
medium,6,bfs,2,27,191,483,Win
medium,6,bfs,3,31,195,479,Win
medium,6,bfs,4,11,101,499,Win
medium,6,bfs,5,36,198,474,Win
medium,6,bfs,6,17,112,493,Win
medium,6,bfs,7,14,93,496,Win
medium,6,bfs,8,29,190,481,Win
medium,6,bfs,9,8,45,502,Win
medium,6,ucs,0,19,135,491,Win
medium,6,ucs,1,4,11,506,Win
medium,6,ucs,2,27,191,483,Win
medium,6,ucs,3,31,195,479,Win
medium,6,ucs,4,11,101,499,Win
medium,6,ucs,5,36,198,474,Win
medium,6,ucs,6,17,112,493,Win
medium,6,ucs,7,14,93,496,Win
medium,6,ucs,8,29,190,481,Win
medium,6,ucs,9,8,45,502,Win
medium,6,astar,0,19,43,491,Win
medium,6,astar,1,4,5,506,Win
medium,6,astar,2,27,94,483,Win
medium,6,astar,3,31,135,479,Win
medium,6,astar,4,11,18,499,Win
medium,6,astar,5,36,105,474,Win
medium,6,astar,6,17,52,493,Win
medium,6,astar,7,14,30,496,Win
medium,6,astar,8,29,90,481,Win
medium,6,astar,9,8,11,502,Win
medium,6,bds,0,19,78,491,Win
medium,6,bds,1,4,8,506,Win
medium,6,bds,2,27,120,483,Win
medium,6,bds,3,31,119,479,Win
medium,6,bds,4,11,39,499,Win
medium,6,bds,5,36,108,474,Win
medium,6,bds,6,17,59,493,Win
medium,6,bds,7,14,50,496,Win
medium,6,bds,8,29,106,481,Win
medium,6,bds,9,8,28,502,Win
medium,6,hbds,0,19,31,491,Win
medium,6,hbds,1,4,6,506,Win
medium,6,hbds,2,29,73,481,Win
medium,6,hbds,3,35,77,475,Win
medium,6,hbds,4,11,16,499,Win
medium,6,hbds,5,36,133,474,Win
medium,6,hbds,6,17,31,493,Win
medium,6,hbds,7,14,33,496,Win
medium,6,hbds,8,33,83,477,Win
medium,6,hbds,9,8,13,502,Win
medium,7,dfs,0,13,14,497,Win
medium,7,dfs,1,29,45,481,Win
medium,7,dfs,2,72,123,438,Win
medium,7,dfs,3,60,84,450,Win
medium,7,dfs,4,52,82,458,Win
medium,7,dfs,5,2,12,508,Win
medium,7,dfs,6,74,111,436,Win
medium,7,dfs,7,43,100,467,Win
medium,7,dfs,8,74,141,436,Win
medium,7,dfs,9,58,118,452,Win
medium,7,bfs,0,11,76,499,Win
medium,7,bfs,1,19,100,491,Win
medium,7,bfs,2,12,81,498,Win
medium,7,bfs,3,36,167,474,Win
medium,7,bfs,4,30,186,480,Win
medium,7,bfs,5,2,5,508,Win
medium,7,bfs,6,20,92,490,Win
medium,7,bfs,7,31,176,479,Win
medium,7,bfs,8,6,36,504,Win
medium,7,bfs,9,22,147,488,Win
medium,7,ucs,0,11,76,499,Win
medium,7,ucs,1,19,100,491,Win
medium,7,ucs,2,12,81,498,Win
medium,7,ucs,3,36,167,474,Win
medium,7,ucs,4,30,186,480,Win
medium,7,ucs,5,2,5,508,Win
medium,7,ucs,6,20,92,490,Win
medium,7,ucs,7,31,176,479,Win
medium,7,ucs,8,6,36,504,Win
medium,7,ucs,9,22,147,488,Win
medium,7,astar,0,11,36,499,Win
medium,7,astar,1,19,39,491,Win
medium,7,astar,2,12,27,498,Win
medium,7,astar,3,36,106,474,Win
medium,7,astar,4,30,88,480,Win
medium,7,astar,5,2,2,508,Win
medium,7,astar,6,20,35,490,Win
medium,7,astar,7,31,142,479,Win
medium,7,astar,8,6,8,504,Win
medium,7,astar,9,22,98,488,Win
medium,7,bds,0,11,27,499,Win
medium,7,bds,1,19,89,491,Win
medium,7,bds,2,12,48,498,Win
medium,7,bds,3,36,163,474,Win
medium,7,bds,4,30,160,480,Win
medium,7,bds,5,2,4,508,Win
medium,7,bds,6,20,88,490,Win
medium,7,bds,7,31,143,479,Win
medium,7,bds,8,6,19,504,Win
medium,7,bds,9,22,109,488,Win
medium,7,hbds,0,13,19,497,Win
medium,7,hbds,1,19,51,491,Win
medium,7,hbds,2,12,25,498,Win
medium,7,hbds,3,38,111,472,Win
medium,7,hbds,4,36,345,474,Win
medium,7,hbds,5,2,2,508,Win
medium,7,hbds,6,20,51,490,Win
medium,7,hbds,7,31,109,479,Win
medium,7,hbds,8,6,18,504,Win
medium,7,hbds,9,22,103,488,Win
medium,8,dfs,0,65,176,445,Win
medium,8,dfs,1,46,179,464,Win
medium,8,dfs,2,37,107,473,Win
medium,8,dfs,3,13,155,497,Win
medium,8,dfs,4,42,55,468,Win
medium,8,dfs,5,26,47,484,Win
medium,8,dfs,6,39,52,471,Win
medium,8,dfs,7,84,112,426,Win
medium,8,dfs,8,53,161,457,Win
medium,8,dfs,9,56,112,454,Win
medium,8,bfs,0,23,120,487,Win
medium,8,bfs,1,18,115,492,Win
medium,8,bfs,2,29,195,481,Win
medium,8,bfs,3,7,27,503,Win
medium,8,bfs,4,28,156,482,Win
medium,8,bfs,5,16,97,494,Win
medium,8,bfs,6,25,158,485,Win
medium,8,bfs,7,26,108,484,Win
medium,8,bfs,8,17,136,493,Win
medium,8,bfs,9,18,116,492,Win
medium,8,ucs,0,23,120,487,Win
medium,8,ucs,1,18,115,492,Win
medium,8,ucs,2,29,195,481,Win
medium,8,ucs,3,7,27,503,Win
medium,8,ucs,4,28,156,482,Win
medium,8,ucs,5,16,97,494,Win
medium,8,ucs,6,25,158,485,Win
medium,8,ucs,7,26,108,484,Win
medium,8,ucs,8,17,136,493,Win
medium,8,ucs,9,18,116,492,Win
medium,8,astar,0,23,54,487,Win
medium,8,astar,1,18,49,492,Win
medium,8,astar,2,29,79,481,Win
medium,8,astar,3,7,8,503,Win
medium,8,astar,4,28,93,482,Win
medium,8,astar,5,16,42,494,Win
medium,8,astar,6,25,89,485,Win
medium,8,astar,7,26,72,484,Win
medium,8,astar,8,17,44,493,Win
medium,8,astar,9,18,46,492,Win
medium,8,bds,0,23,116,487,Win
medium,8,bds,1,18,103,492,Win
medium,8,bds,2,29,137,481,Win
medium,8,bds,3,7,21,503,Win
medium,8,bds,4,28,154,482,Win
medium,8,bds,5,16,79,494,Win
medium,8,bds,6,25,143,485,Win
medium,8,bds,7,26,92,484,Win
medium,8,bds,8,17,77,493,Win
medium,8,bds,9,18,71,492,Win
medium,8,hbds,0,25,173,485,Win
medium,8,hbds,1,18,55,492,Win
medium,8,hbds,2,29,127,481,Win
medium,8,hbds,3,7,10,503,Win
medium,8,hbds,4,28,95,482,Win
medium,8,hbds,5,16,37,494,Win
medium,8,hbds,6,25,113,485,Win
medium,8,hbds,7,26,93,484,Win
medium,8,hbds,8,17,53,493,Win
medium,8,hbds,9,18,29,492,Win
medium,9,dfs,0,40,43,470,Win
medium,9,dfs,1,51,130,459,Win
medium,9,dfs,2,36,164,474,Win
medium,9,dfs,3,40,83,470,Win
medium,9,dfs,4,16,186,494,Win
medium,9,dfs,5,32,35,478,Win
medium,9,dfs,6,18,182,492,Win
medium,9,dfs,7,18,221,492,Win
medium,9,dfs,8,21,44,489,Win
medium,9,dfs,9,19,109,491,Win
medium,9,bfs,0,18,115,492,Win
medium,9,bfs,1,25,199,485,Win
medium,9,bfs,2,18,179,492,Win
medium,9,bfs,3,32,198,478,Win
medium,9,bfs,4,14,145,496,Win
medium,9,bfs,5,12,73,498,Win
medium,9,bfs,6,10,40,500,Win
medium,9,bfs,7,14,91,496,Win
medium,9,bfs,8,11,51,499,Win
medium,9,bfs,9,11,71,499,Win
medium,9,ucs,0,18,115,492,Win
medium,9,ucs,1,25,199,485,Win
medium,9,ucs,2,18,179,492,Win
medium,9,ucs,3,32,198,478,Win
medium,9,ucs,4,14,145,496,Win
medium,9,ucs,5,12,73,498,Win
medium,9,ucs,6,10,40,500,Win
medium,9,ucs,7,14,91,496,Win
medium,9,ucs,8,11,51,499,Win
medium,9,ucs,9,11,71,499,Win
medium,9,astar,0,18,62,492,Win
medium,9,astar,1,25,100,485,Win
medium,9,astar,2,18,38,492,Win
medium,9,astar,3,32,88,478,Win
medium,9,astar,4,14,24,496,Win
medium,9,astar,5,12,24,498,Win
medium,9,astar,6,10,22,500,Win
medium,9,astar,7,14,33,496,Win
medium,9,astar,8,11,16,499,Win
medium,9,astar,9,11,16,499,Win
medium,9,bds,0,18,97,492,Win
medium,9,bds,1,25,114,485,Win
medium,9,bds,2,18,104,492,Win
medium,9,bds,3,32,144,478,Win
medium,9,bds,4,14,51,496,Win
medium,9,bds,5,12,73,498,Win
medium,9,bds,6,10,34,500,Win
medium,9,bds,7,14,61,496,Win
medium,9,bds,8,11,33,499,Win
medium,9,bds,9,11,49,499,Win
medium,9,hbds,0,20,70,490,Win
medium,9,hbds,1,31,43,479,Win
medium,9,hbds,2,20,32,490,Win
medium,9,hbds,3,38,63,472,Win
medium,9,hbds,4,14,17,496,Win
medium,9,hbds,5,12,39,498,Win
medium,9,hbds,6,10,53,500,Win
medium,9,hbds,7,14,53,496,Win
medium,9,hbds,8,17,51,493,Win
medium,9,hbds,9,11,26,499,Win
big,0,dfs,0,172,311,338,Win
big,0,dfs,1,114,382,396,Win
big,0,dfs,2,104,148,406,Win
big,0,dfs,3,147,249,363,Win
big,0,dfs,4,188,266,322,Win
big,0,dfs,5,95,400,415,Win
big,0,dfs,6,31,33,479,Win
big,0,dfs,7,6,6,504,Win
big,0,dfs,8,92,111,418,Win
big,0,dfs,9,193,256,317,Win
big,0,bfs,0,4,19,506,Win
big,0,bfs,1,6,39,504,Win
big,0,bfs,2,18,186,492,Win
big,0,bfs,3,27,300,483,Win
big,0,bfs,4,10,124,500,Win
big,0,bfs,5,17,148,493,Win
big,0,bfs,6,13,205,497,Win
big,0,bfs,7,6,6,504,Win
big,0,bfs,8,12,118,498,Win
big,0,bfs,9,29,318,481,Win
big,0,ucs,0,4,19,506,Win
big,0,ucs,1,6,39,504,Win
big,0,ucs,2,18,186,492,Win
big,0,ucs,3,27,300,483,Win
big,0,ucs,4,10,124,500,Win
big,0,ucs,5,17,148,493,Win
big,0,ucs,6,13,205,497,Win
big,0,ucs,7,6,6,504,Win
big,0,ucs,8,12,118,498,Win
big,0,ucs,9,29,318,481,Win
big,0,astar,0,4,6,506,Win
big,0,astar,1,6,10,504,Win
big,0,astar,2,18,26,492,Win
big,0,astar,3,27,90,483,Win
big,0,astar,4,10,27,500,Win
big,0,astar,5,17,38,493,Win
big,0,astar,6,13,52,497,Win
big,0,astar,7,6,6,504,Win
big,0,astar,8,12,27,498,Win
big,0,astar,9,29,120,481,Win
big,0,bds,0,4,9,506,Win
big,0,bds,1,6,17,504,Win
big,0,bds,2,18,142,492,Win
big,0,bds,3,27,259,483,Win
big,0,bds,4,10,59,500,Win
big,0,bds,5,17,86,493,Win
big,0,bds,6,13,67,497,Win
big,0,bds,7,6,7,504,Win
big,0,bds,8,12,85,498,Win
big,0,bds,9,29,267,481,Win
big,0,hbds,0,4,5,506,Win
big,0,hbds,1,8,15,502,Win
big,0,hbds,2,18,32,492,Win
big,0,hbds,3,29,57,481,Win
big,0,hbds,4,10,46,500,Win
big,0,hbds,5,17,29,493,Win
big,0,hbds,6,13,33,497,Win
big,0,hbds,7,6,6,504,Win
big,0,hbds,8,12,68,498,Win
big,0,hbds,9,31,71,479,Win
big,1,dfs,0,120,333,390,Win
big,1,dfs,1,162,232,348,Win
big,1,dfs,2,109,176,401,Win
big,1,dfs,3,42,68,468,Win
big,1,dfs,4,57,66,453,Win
big,1,dfs,5,162,383,348,Win
big,1,dfs,6,113,241,397,Win
big,1,dfs,7,181,244,329,Win
big,1,dfs,8,49,247,461,Win
big,1,dfs,9,143,193,367,Win
big,1,bfs,0,8,54,502,Win
big,1,bfs,1,14,189,496,Win
big,1,bfs,2,25,286,485,Win
big,1,bfs,3,10,45,500,Win
big,1,bfs,4,13,180,497,Win
big,1,bfs,5,10,63,500,Win
big,1,bfs,6,21,275,489,Win
big,1,bfs,7,13,127,497,Win
big,1,bfs,8,21,217,489,Win
big,1,bfs,9,41,372,469,Win
big,1,ucs,0,8,54,502,Win
big,1,ucs,1,14,189,496,Win
big,1,ucs,2,25,286,485,Win
big,1,ucs,3,10,45,500,Win
big,1,ucs,4,13,180,497,Win
big,1,ucs,5,10,63,500,Win
big,1,ucs,6,21,275,489,Win
big,1,ucs,7,13,127,497,Win
big,1,ucs,8,21,217,489,Win
big,1,ucs,9,41,372,469,Win
big,1,astar,0,8,9,502,Win
big,1,astar,1,14,24,496,Win
big,1,astar,2,25,99,485,Win
big,1,astar,3,10,17,500,Win
big,1,astar,4,13,28,497,Win
big,1,astar,5,10,21,500,Win
big,1,astar,6,21,79,489,Win
big,1,astar,7,13,24,497,Win
big,1,astar,8,21,101,489,Win
big,1,astar,9,41,289,469,Win
big,1,bds,0,8,28,502,Win
big,1,bds,1,14,81,496,Win
big,1,bds,2,25,232,485,Win
big,1,bds,3,10,32,500,Win
big,1,bds,4,13,81,497,Win
big,1,bds,5,10,34,500,Win
big,1,bds,6,21,211,489,Win
big,1,bds,7,13,88,497,Win
big,1,bds,8,21,168,489,Win
big,1,bds,9,41,292,469,Win
big,1,hbds,0,8,9,502,Win
big,1,hbds,1,16,24,494,Win
big,1,hbds,2,25,309,485,Win
big,1,hbds,3,10,38,500,Win
big,1,hbds,4,13,57,497,Win
big,1,hbds,5,10,38,500,Win
big,1,hbds,6,21,257,489,Win
big,1,hbds,7,13,50,497,Win
big,1,hbds,8,21,710,489,Win
big,1,hbds,9,41,79,469,Win
big,2,dfs,0,118,382,392,Win
big,2,dfs,1,129,397,381,Win
big,2,dfs,2,65,111,445,Win
big,2,dfs,3,152,232,358,Win
big,2,dfs,4,61,89,449,Win
big,2,dfs,5,60,282,450,Win
big,2,dfs,6,57,283,453,Win
big,2,dfs,7,43,46,467,Win
big,2,dfs,8,30,43,480,Win
big,2,dfs,9,67,86,443,Win
big,2,bfs,0,14,182,496,Win
big,2,bfs,1,23,311,487,Win
big,2,bfs,2,5,32,505,Win
big,2,bfs,3,16,172,494,Win
big,2,bfs,4,27,256,483,Win
big,2,bfs,5,6,43,504,Win
big,2,bfs,6,1,3,509,Win
big,2,bfs,7,15,163,495,Win
big,2,bfs,8,14,117,496,Win
big,2,bfs,9,11,110,499,Win
big,2,ucs,0,14,182,496,Win
big,2,ucs,1,23,311,487,Win
big,2,ucs,2,5,32,505,Win
big,2,ucs,3,16,172,494,Win
big,2,ucs,4,27,256,483,Win
big,2,ucs,5,6,43,504,Win
big,2,ucs,6,1,3,509,Win
big,2,ucs,7,15,163,495,Win
big,2,ucs,8,14,117,496,Win
big,2,ucs,9,11,110,499,Win
big,2,astar,0,14,23,496,Win
big,2,astar,1,23,57,487,Win
big,2,astar,2,5,10,505,Win
big,2,astar,3,16,43,494,Win
big,2,astar,4,27,88,483,Win
big,2,astar,5,6,10,504,Win
big,2,astar,6,1,1,509,Win
big,2,astar,7,15,34,495,Win
big,2,astar,8,14,27,496,Win
big,2,astar,9,11,26,499,Win
big,2,bds,0,14,112,496,Win
big,2,bds,1,23,171,487,Win
big,2,bds,2,5,11,505,Win
big,2,bds,3,16,101,494,Win
big,2,bds,4,27,173,483,Win
big,2,bds,5,6,22,504,Win
big,2,bds,6,1,1,509,Win
big,2,bds,7,15,92,495,Win
big,2,bds,8,14,64,496,Win
big,2,bds,9,11,62,499,Win
big,2,hbds,0,14,64,496,Win
big,2,hbds,1,23,183,487,Win
big,2,hbds,2,5,13,505,Win
big,2,hbds,3,20,121,490,Win
big,2,hbds,4,31,51,479,Win
big,2,hbds,5,6,9,504,Win
big,2,hbds,6,1,1,509,Win
big,2,hbds,7,15,138,495,Win
big,2,hbds,8,14,31,496,Win
big,2,hbds,9,11,15,499,Win
big,3,dfs,0,98,195,412,Win
big,3,dfs,1,161,286,349,Win
big,3,dfs,2,37,41,473,Win
big,3,dfs,3,120,291,390,Win
big,3,dfs,4,16,63,494,Win
big,3,dfs,5,48,94,462,Win
big,3,dfs,6,2,2,508,Win
big,3,dfs,7,57,332,453,Win
big,3,dfs,8,136,241,374,Win
big,3,dfs,9,165,277,345,Win
big,3,bfs,0,40,373,470,Win
big,3,bfs,1,23,262,487,Win
big,3,bfs,2,3,13,507,Win
big,3,bfs,3,20,150,490,Win
big,3,bfs,4,12,125,498,Win
big,3,bfs,5,12,136,498,Win
big,3,bfs,6,2,4,508,Win
big,3,bfs,7,11,58,499,Win
big,3,bfs,8,16,293,494,Win
big,3,bfs,9,29,355,481,Win
big,3,ucs,0,40,373,470,Win
big,3,ucs,1,23,262,487,Win
big,3,ucs,2,3,13,507,Win
big,3,ucs,3,20,150,490,Win
big,3,ucs,4,12,125,498,Win
big,3,ucs,5,12,136,498,Win
big,3,ucs,6,2,4,508,Win
big,3,ucs,7,11,58,499,Win
big,3,ucs,8,16,293,494,Win
big,3,ucs,9,29,355,481,Win
big,3,astar,0,40,317,470,Win
big,3,astar,1,23,85,487,Win
big,3,astar,2,3,4,507,Win
big,3,astar,3,20,54,490,Win
big,3,astar,4,12,36,498,Win
big,3,astar,5,12,22,498,Win
big,3,astar,6,2,3,508,Win
big,3,astar,7,11,27,499,Win
big,3,astar,8,16,37,494,Win
big,3,astar,9,29,148,481,Win
big,3,bds,0,40,245,470,Win
big,3,bds,1,23,170,487,Win
big,3,bds,2,3,4,507,Win
big,3,bds,3,20,106,490,Win
big,3,bds,4,12,66,498,Win
big,3,bds,5,12,94,498,Win
big,3,bds,6,2,2,508,Win
big,3,bds,7,11,44,499,Win
big,3,bds,8,16,107,494,Win
big,3,bds,9,29,188,481,Win
big,3,hbds,0,42,108,468,Win
big,3,hbds,1,23,49,487,Win
big,3,hbds,2,3,6,507,Win
big,3,hbds,3,28,65,482,Win
big,3,hbds,4,12,74,498,Win
big,3,hbds,5,12,72,498,Win
big,3,hbds,6,2,2,508,Win
big,3,hbds,7,11,46,499,Win
big,3,hbds,8,16,23,494,Win
big,3,hbds,9,31,53,479,Win
big,4,dfs,0,56,60,454,Win
big,4,dfs,1,112,352,398,Win
big,4,dfs,2,170,327,340,Win
big,4,dfs,3,14,14,496,Win
big,4,dfs,4,45,68,465,Win
big,4,dfs,5,14,519,496,Win
big,4,dfs,6,167,333,343,Win
big,4,dfs,7,93,128,417,Win
big,4,dfs,8,160,243,350,Win
big,4,dfs,9,44,128,466,Win
big,4,bfs,0,28,277,482,Win
big,4,bfs,1,10,94,500,Win
big,4,bfs,2,28,343,482,Win
big,4,bfs,3,8,50,502,Win
big,4,bfs,4,3,9,507,Win
big,4,bfs,5,12,99,498,Win
big,4,bfs,6,23,279,487,Win
big,4,bfs,7,27,328,483,Win
big,4,bfs,8,24,293,486,Win
big,4,bfs,9,26,253,484,Win
big,4,ucs,0,28,277,482,Win
big,4,ucs,1,10,94,500,Win
big,4,ucs,2,28,343,482,Win
big,4,ucs,3,8,50,502,Win
big,4,ucs,4,3,9,507,Win
big,4,ucs,5,12,99,498,Win
big,4,ucs,6,23,279,487,Win
big,4,ucs,7,27,328,483,Win
big,4,ucs,8,24,293,486,Win
big,4,ucs,9,26,253,484,Win
big,4,astar,0,28,99,482,Win
big,4,astar,1,10,17,500,Win
big,4,astar,2,28,177,482,Win
big,4,astar,3,8,15,502,Win
big,4,astar,4,3,5,507,Win
big,4,astar,5,12,33,498,Win
big,4,astar,6,23,48,487,Win
big,4,astar,7,27,68,483,Win
big,4,astar,8,24,105,486,Win
big,4,astar,9,26,99,484,Win
big,4,bds,0,28,153,482,Win
big,4,bds,1,10,43,500,Win
big,4,bds,2,28,209,482,Win
big,4,bds,3,8,26,502,Win
big,4,bds,4,3,3,507,Win
big,4,bds,5,12,51,498,Win
big,4,bds,6,23,174,487,Win
big,4,bds,7,27,197,483,Win
big,4,bds,8,24,184,486,Win
big,4,bds,9,26,187,484,Win
big,4,hbds,0,30,53,480,Win
big,4,hbds,1,10,17,500,Win
big,4,hbds,2,32,417,478,Win
big,4,hbds,3,8,14,502,Win
big,4,hbds,4,3,6,507,Win
big,4,hbds,5,12,54,498,Win
big,4,hbds,6,27,136,483,Win
big,4,hbds,7,39,97,471,Win
big,4,hbds,8,24,171,486,Win
big,4,hbds,9,28,165,482,Win
big,5,dfs,0,152,347,358,Win
big,5,dfs,1,57,152,453,Win
big,5,dfs,2,129,281,381,Win
big,5,dfs,3,57,186,453,Win
big,5,dfs,4,85,378,425,Win
big,5,dfs,5,111,147,399,Win
big,5,dfs,6,120,261,390,Win
big,5,dfs,7,56,385,454,Win
big,5,dfs,8,120,206,390,Win
big,5,dfs,9,2,2,508,Win
big,5,bfs,0,22,192,488,Win
big,5,bfs,1,37,367,473,Win
big,5,bfs,2,29,281,481,Win
big,5,bfs,3,19,255,491,Win
big,5,bfs,4,19,233,491,Win
big,5,bfs,5,15,135,495,Win
big,5,bfs,6,14,172,496,Win
big,5,bfs,7,8,44,502,Win
big,5,bfs,8,16,208,494,Win
big,5,bfs,9,2,6,508,Win
big,5,ucs,0,22,192,488,Win
big,5,ucs,1,37,367,473,Win
big,5,ucs,2,29,281,481,Win
big,5,ucs,3,19,255,491,Win
big,5,ucs,4,19,233,491,Win
big,5,ucs,5,15,135,495,Win
big,5,ucs,6,14,172,496,Win
