layout,algorithm,iteration,cost,expanded nodes,score,result
mediumMaze,astar,7,27,63,483,Win
mediumMaze,astar,8,3,7,507,Win
mediumMaze,astar,9,25,57,485,Win
mediumMaze,astar,10,38,85,472,Win
mediumMaze,astar,11,3,6,507,Win
mediumMaze,astar,12,35,116,475,Win
mediumMaze,astar,13,31,141,479,Win
mediumMaze,astar,14,46,159,464,Win
mediumMaze,astar,15,14,35,496,Win
mediumMaze,astar,16,27,67,483,Win
mediumMaze,astar,17,42,234,468,Win
mediumMaze,astar,18,5,10,505,Win
mediumMaze,astar,19,69,247,441,Win
mediumMaze,astar,20,12,30,498,Win
mediumMaze,astar,21,38,190,472,Win
mediumMaze,astar,22,47,230,463,Win
mediumMaze,astar,23,41,192,469,Win
mediumMaze,astar,24,45,214,465,Win
mediumMaze,astar,25,21,67,489,Win
mediumMaze,astar,26,39,118,471,Win
mediumMaze,astar,27,39,208,471,Win
mediumMaze,astar,28,19,65,491,Win
mediumMaze,astar,29,3,6,507,Win
mediumMaze,astar,30,7,25,503,Win
mediumMaze,astar,31,57,176,453,Win
mediumMaze,astar,32,25,88,485,Win
mediumMaze,astar,33,64,248,446,Win
mediumMaze,astar,34,55,259,455,Win
mediumMaze,astar,35,36,184,474,Win
mediumMaze,astar,36,14,39,496,Win
mediumMaze,astar,37,41,128,469,Win
mediumMaze,astar,38,46,147,464,Win
mediumMaze,astar,39,44,139,466,Win
mediumMaze,astar,40,36,117,474,Win
mediumMaze,astar,41,47,175,463,Win
mediumMaze,astar,42,37,103,473,Win
mediumMaze,astar,43,23,73,487,Win
mediumMaze,astar,44,50,218,460,Win
mediumMaze,astar,45,67,228,443,Win
mediumMaze,astar,46,29,138,481,Win
mediumMaze,astar,47,41,134,469,Win
mediumMaze,astar,48,29,92,481,Win
mediumMaze,astar,49,12,27,498,Win
mediumMaze,astar,50,22,85,488,Win
mediumMaze,astar,51,78,244,432,Win
mediumMaze,astar,52,7,19,503,Win
mediumMaze,astar,53,10,19,500,Win
mediumMaze,astar,54,24,64,486,Win
mediumMaze,astar,55,23,45,487,Win
mediumMaze,astar,56,38,122,472,Win
mediumMaze,astar,57,11,22,499,Win
mediumMaze,astar,58,74,267,436,Win
mediumMaze,astar,59,10,37,500,Win
mediumMaze,astar,60,49,257,461,Win
mediumMaze,astar,61,3,5,507,Win
mediumMaze,astar,62,37,112,473,Win
mediumMaze,astar,63,26,126,484,Win
mediumMaze,astar,64,45,207,465,Win
mediumMaze,astar,65,32,88,478,Win
mediumMaze,astar,66,37,172,473,Win
mediumMaze,astar,67,9,32,501,Win
mediumMaze,astar,68,74,264,436,Win
mediumMaze,astar,69,45,238,465,Win
mediumMaze,astar,70,54,245,456,Win
mediumMaze,astar,71,17,37,493,Win
mediumMaze,astar,72,9,16,501,Win
mediumMaze,astar,73,31,120,479,Win
mediumMaze,astar,74,18,68,492,Win
mediumMaze,astar,75,49,197,461,Win
mediumMaze,astar,76,23,55,487,Win
mediumMaze,astar,77,53,205,457,Win
mediumMaze,astar,78,48,240,462,Win
mediumMaze,astar,79,30,140,480,Win
mediumMaze,astar,80,33,66,477,Win
mediumMaze,astar,81,2,3,508,Win
mediumMaze,astar,82,35,91,475,Win
mediumMaze,astar,83,37,137,473,Win
mediumMaze,astar,84,64,255,446,Win
mediumMaze,astar,85,39,119,471,Win
mediumMaze,astar,86,53,145,457,Win
mediumMaze,astar,87,37,166,473,Win
mediumMaze,astar,88,36,102,474,Win
mediumMaze,astar,89,50,201,460,Win
mediumMaze,astar,90,27,77,483,Win
mediumMaze,astar,91,32,99,478,Win
mediumMaze,astar,92,32,97,478,Win
mediumMaze,astar,93,64,201,446,Win
mediumMaze,astar,94,70,242,440,Win
mediumMaze,astar,95,42,100,468,Win
mediumMaze,astar,96,32,98,478,Win
mediumMaze,astar,97,52,191,458,Win
mediumMaze,astar,98,82,249,428,Win
mediumMaze,astar,99,36,164,474,Win
mediumMaze,astar,100,44,205,466,Win
mediumMaze,bds,1,18,57,492,Win
mediumMaze,bds,2,26,47,484,Win
mediumMaze,bds,3,48,135,462,Win
mediumMaze,bds,4,22,57,488,Win
mediumMaze,bds,5,32,77,478,Win
mediumMaze,bds,6,52,154,458,Win
mediumMaze,bds,7,27,64,483,Win
mediumMaze,bds,8,3,4,507,Win
mediumMaze,bds,9,25,57,485,Win
mediumMaze,bds,10,38,89,472,Win
mediumMaze,bds,11,3,5,507,Win
mediumMaze,bds,12,35,93,475,Win
mediumMaze,bds,13,31,98,479,Win
mediumMaze,bds,14,46,101,464,Win
mediumMaze,bds,15,14,28,496,Win
mediumMaze,bds,16,27,55,483,Win
mediumMaze,bds,17,42,112,468,Win
mediumMaze,bds,18,5,8,505,Win
mediumMaze,bds,19,69,201,441,Win
mediumMaze,bds,20,12,23,498,Win
mediumMaze,bds,21,38,113,472,Win
mediumMaze,bds,22,47,133,463,Win
mediumMaze,bds,23,41,107,469,Win
mediumMaze,bds,24,45,158,465,Win
mediumMaze,bds,25,21,53,489,Win
mediumMaze,bds,26,39,124,471,Win
mediumMaze,bds,27,39,112,471,Win
mediumMaze,bds,28,19,50,491,Win
mediumMaze,bds,29,3,4,507,Win
mediumMaze,bds,30,7,14,503,Win
mediumMaze,bds,31,57,166,453,Win
mediumMaze,bds,32,25,67,485,Win
mediumMaze,bds,33,64,186,446,Win
mediumMaze,bds,34,55,164,455,Win
mediumMaze,bds,35,36,97,474,Win
mediumMaze,bds,36,14,32,496,Win
mediumMaze,bds,37,41,127,469,Win
mediumMaze,bds,38,46,112,464,Win
mediumMaze,bds,39,44,137,466,Win
mediumMaze,bds,40,36,75,474,Win
mediumMaze,bds,41,47,94,463,Win
mediumMaze,bds,42,37,89,473,Win
mediumMaze,bds,43,23,57,487,Win
mediumMaze,bds,44,50,137,460,Win
mediumMaze,bds,45,67,170,443,Win
mediumMaze,bds,46,29,67,481,Win
mediumMaze,bds,47,41,144,469,Win
mediumMaze,bds,48,29,69,481,Win
mediumMaze,bds,49,12,26,498,Win
mediumMaze,bds,50,22,63,488,Win
mediumMaze,bds,51,78,211,432,Win
mediumMaze,bds,52,7,13,503,Win
mediumMaze,bds,53,10,18,500,Win
mediumMaze,bds,54,24,55,486,Win
mediumMaze,bds,55,23,61,487,Win
mediumMaze,bds,56,38,99,472,Win
mediumMaze,bds,57,11,23,499,Win
mediumMaze,bds,58,74,197,436,Win
mediumMaze,bds,59,10,23,500,Win
mediumMaze,bds,60,49,139,461,Win
mediumMaze,bds,61,3,3,507,Win
mediumMaze,bds,62,37,99,473,Win
mediumMaze,bds,63,26,69,484,Win
mediumMaze,bds,64,45,151,465,Win
mediumMaze,bds,65,32,91,478,Win
mediumMaze,bds,66,37,89,473,Win
mediumMaze,bds,67,9,20,501,Win
mediumMaze,bds,68,74,199,436,Win
mediumMaze,bds,69,45,151,465,Win
mediumMaze,bds,70,54,142,456,Win
mediumMaze,bds,71,17,34,493,Win
mediumMaze,bds,72,9,18,501,Win
mediumMaze,bds,73,31,72,479,Win
mediumMaze,bds,74,18,45,492,Win
mediumMaze,bds,75,49,135,461,Win
mediumMaze,bds,76,23,56,487,Win
mediumMaze,bds,77,53,130,457,Win
mediumMaze,bds,78,48,161,462,Win
mediumMaze,bds,79,30,87,480,Win
mediumMaze,bds,80,33,87,477,Win
mediumMaze,bds,81,2,2,508,Win
mediumMaze,bds,82,35,97,475,Win
mediumMaze,bds,83,37,91,473,Win
mediumMaze,bds,84,64,159,446,Win
mediumMaze,bds,85,39,80,471,Win
mediumMaze,bds,86,53,136,457,Win
mediumMaze,bds,87,37,127,473,Win
mediumMaze,bds,88,36,92,474,Win
mediumMaze,bds,89,50,133,460,Win
mediumMaze,bds,90,27,55,483,Win
mediumMaze,bds,91,32,74,478,Win
mediumMaze,bds,92,32,74,478,Win
mediumMaze,bds,93,64,183,446,Win
mediumMaze,bds,94,70,177,440,Win
mediumMaze,bds,95,42,114,468,Win
mediumMaze,bds,96,32,74,478,Win
mediumMaze,bds,97,52,131,458,Win
mediumMaze,bds,98,82,222,428,Win
mediumMaze,bds,99,36,90,474,Win
mediumMaze,bds,100,44,122,466,Win
bigMaze,dfs,1,36,626,474,Win
bigMaze,dfs,2,69,87,441,Win
bigMaze,dfs,3,98,135,412,Win
bigMaze,dfs,4,72,298,438,Win
bigMaze,dfs,5,50,415,460,Win
bigMaze,dfs,6,9,9,501,Win
bigMaze,dfs,7,98,257,412,Win
bigMaze,dfs,8,138,462,372,Win
bigMaze,dfs,9,38,175,472,Win
bigMaze,dfs,10,85,511,425,Win
bigMaze,dfs,11,93,470,417,Win
bigMaze,dfs,12,66,73,444,Win
bigMaze,dfs,13,74,449,436,Win
bigMaze,dfs,14,41,42,469,Win
bigMaze,dfs,15,174,398,336,Win
bigMaze,dfs,16,76,558,434,Win
bigMaze,dfs,17,32,58,478,Win
bigMaze,dfs,18,189,353,321,Win
bigMaze,dfs,19,90,552,420,Win
bigMaze,dfs,20,85,131,425,Win
bigMaze,dfs,21,29,548,481,Win
bigMaze,dfs,22,88,536,422,Win
bigMaze,dfs,23,5,31,505,Win
bigMaze,dfs,24,19,157,491,Win
bigMaze,dfs,25,173,440,337,Win
bigMaze,dfs,26,22,387,488,Win
bigMaze,dfs,27,67,151,443,Win
bigMaze,dfs,28,92,540,418,Win
bigMaze,dfs,29,83,146,427,Win
bigMaze,dfs,30,141,498,369,Win
bigMaze,dfs,31,56,608,454,Win
bigMaze,dfs,32,59,567,451,Win
bigMaze,dfs,33,164,247,346,Win
bigMaze,dfs,34,50,89,460,Win
bigMaze,dfs,35,47,566,463,Win
bigMaze,dfs,36,23,602,487,Win
bigMaze,dfs,37,67,567,443,Win
bigMaze,dfs,38,142,431,368,Win
bigMaze,dfs,39,61,570,449,Win
bigMaze,dfs,40,20,383,490,Win
bigMaze,dfs,41,87,250,423,Win
bigMaze,dfs,42,14,618,496,Win
bigMaze,dfs,43,36,56,474,Win
bigMaze,dfs,44,12,219,498,Win
bigMaze,dfs,45,36,69,474,Win
bigMaze,dfs,46,13,195,497,Win
bigMaze,dfs,47,49,211,461,Win
bigMaze,dfs,48,39,119,471,Win
bigMaze,dfs,49,63,223,447,Win
bigMaze,dfs,50,95,361,415,Win
bigMaze,dfs,51,70,247,440,Win
bigMaze,dfs,52,3,13,507,Win
bigMaze,dfs,53,109,316,401,Win
bigMaze,dfs,54,120,492,390,Win
bigMaze,dfs,55,90,163,420,Win
bigMaze,dfs,56,101,535,409,Win
bigMaze,dfs,57,113,496,397,Win
bigMaze,dfs,58,161,451,349,Win
bigMaze,dfs,59,10,584,500,Win
bigMaze,dfs,60,100,426,410,Win
bigMaze,dfs,61,51,498,459,Win
bigMaze,dfs,62,159,432,351,Win
bigMaze,dfs,63,188,300,322,Win
bigMaze,dfs,64,92,121,418,Win
bigMaze,dfs,65,83,258,427,Win
bigMaze,dfs,66,41,601,469,Win
bigMaze,dfs,67,57,615,453,Win
bigMaze,dfs,68,121,178,389,Win
bigMaze,dfs,69,20,27,490,Win
bigMaze,dfs,70,21,166,489,Win
bigMaze,dfs,71,71,126,439,Win
bigMaze,dfs,72,86,144,424,Win
bigMaze,dfs,73,62,295,448,Win
bigMaze,dfs,74,50,94,460,Win
bigMaze,dfs,75,102,530,408,Win
bigMaze,dfs,76,147,410,363,Win
bigMaze,dfs,77,172,424,338,Win
bigMaze,dfs,78,153,479,357,Win
bigMaze,dfs,79,163,248,347,Win
bigMaze,dfs,80,35,598,475,Win
bigMaze,dfs,81,49,466,461,Win
bigMaze,dfs,82,57,276,453,Win
bigMaze,dfs,83,43,73,467,Win
bigMaze,dfs,84,41,617,469,Win
bigMaze,dfs,85,97,264,413,Win
bigMaze,dfs,86,112,155,398,Win
bigMaze,dfs,87,27,39,483,Win
bigMaze,dfs,88,20,622,490,Win
bigMaze,dfs,89,113,553,397,Win
bigMaze,dfs,90,102,137,408,Win
bigMaze,dfs,91,18,20,492,Win
bigMaze,dfs,92,48,535,462,Win
bigMaze,dfs,93,94,420,416,Win
bigMaze,dfs,94,102,527,408,Win
bigMaze,dfs,95,144,420,366,Win
bigMaze,dfs,96,118,287,392,Win
bigMaze,dfs,97,17,41,493,Win
bigMaze,dfs,98,100,160,410,Win
bigMaze,dfs,99,126,204,384,Win
bigMaze,dfs,100,57,178,453,Win
bigMaze,bfs,1,36,188,474,Win
bigMaze,bfs,2,69,358,441,Win
bigMaze,bfs,3,98,265,412,Win
bigMaze,bfs,4,72,390,438,Win
bigMaze,bfs,5,50,239,460,Win
bigMaze,bfs,6,9,52,501,Win
bigMaze,bfs,7,98,509,412,Win
bigMaze,bfs,8,138,626,372,Win
bigMaze,bfs,9,38,175,472,Win
bigMaze,bfs,10,85,346,425,Win
bigMaze,bfs,11,93,363,417,Win
bigMaze,bfs,12,66,253,444,Win
bigMaze,bfs,13,74,318,436,Win
bigMaze,bfs,14,41,186,469,Win
bigMaze,bfs,15,174,607,336,Win
bigMaze,bfs,16,76,368,434,Win
bigMaze,bfs,17,32,173,478,Win
bigMaze,bfs,18,189,561,321,Win
bigMaze,bfs,19,90,292,420,Win
bigMaze,bfs,20,85,241,425,Win
bigMaze,bfs,21,29,125,481,Win
bigMaze,bfs,22,88,435,422,Win
bigMaze,bfs,23,5,13,505,Win
bigMaze,bfs,24,19,110,491,Win
bigMaze,bfs,25,173,611,337,Win
bigMaze,bfs,26,22,95,488,Win
bigMaze,bfs,27,67,310,443,Win
bigMaze,bfs,28,92,237,418,Win
bigMaze,bfs,29,83,254,427,Win
bigMaze,bfs,30,141,571,369,Win
bigMaze,bfs,31,56,249,454,Win
bigMaze,bfs,32,59,345,451,Win
bigMaze,bfs,33,164,451,346,Win
bigMaze,bfs,34,50,309,460,Win
bigMaze,bfs,35,47,202,463,Win
bigMaze,bfs,36,23,97,487,Win
bigMaze,bfs,37,67,178,443,Win
bigMaze,bfs,38,142,464,368,Win
bigMaze,bfs,39,61,381,449,Win
bigMaze,bfs,40,20,63,490,Win
bigMaze,bfs,41,87,371,423,Win
bigMaze,bfs,42,14,46,496,Win
bigMaze,bfs,43,36,180,474,Win
bigMaze,bfs,44,12,43,498,Win
bigMaze,bfs,45,36,218,474,Win
bigMaze,bfs,46,13,39,497,Win
bigMaze,bfs,47,49,259,461,Win
bigMaze,bfs,48,39,223,471,Win
bigMaze,bfs,49,63,285,447,Win
bigMaze,bfs,50,95,473,415,Win
bigMaze,bfs,51,70,350,440,Win
bigMaze,bfs,52,3,6,507,Win
bigMaze,bfs,53,109,523,401,Win
bigMaze,bfs,54,120,644,390,Win
bigMaze,bfs,55,90,283,420,Win
bigMaze,bfs,56,101,418,409,Win
bigMaze,bfs,57,113,464,397,Win
bigMaze,bfs,58,161,602,349,Win
bigMaze,bfs,59,10,56,500,Win
bigMaze,bfs,60,100,531,410,Win
bigMaze,bfs,61,51,231,459,Win
bigMaze,bfs,62,159,553,351,Win
bigMaze,bfs,63,188,582,322,Win
bigMaze,bfs,64,92,516,418,Win
bigMaze,bfs,65,83,429,427,Win
bigMaze,bfs,66,41,208,469,Win
bigMaze,bfs,67,57,212,453,Win
bigMaze,bfs,68,121,321,389,Win
bigMaze,bfs,69,20,94,490,Win
bigMaze,bfs,70,21,92,489,Win
bigMaze,bfs,71,71,421,439,Win
bigMaze,bfs,72,86,395,424,Win
bigMaze,bfs,73,62,316,448,Win
bigMaze,bfs,74,50,241,460,Win
bigMaze,bfs,75,102,480,408,Win
bigMaze,bfs,76,147,560,363,Win
bigMaze,bfs,77,172,557,338,Win
bigMaze,bfs,78,153,563,357,Win
bigMaze,bfs,79,163,539,347,Win
bigMaze,bfs,80,35,87,475,Win
bigMaze,bfs,81,49,244,461,Win
bigMaze,bfs,82,57,265,453,Win
bigMaze,bfs,83,43,248,467,Win
bigMaze,bfs,84,41,113,469,Win
bigMaze,bfs,85,97,542,413,Win
bigMaze,bfs,86,112,554,398,Win
bigMaze,bfs,87,27,79,483,Win
bigMaze,bfs,88,20,110,490,Win
bigMaze,bfs,89,113,541,397,Win
bigMaze,bfs,90,102,588,408,Win
bigMaze,bfs,91,18,72,492,Win
bigMaze,bfs,92,48,155,462,Win
bigMaze,bfs,93,94,502,416,Win
bigMaze,bfs,94,102,551,408,Win
bigMaze,bfs,95,144,470,366,Win
bigMaze,bfs,96,118,413,392,Win
bigMaze,bfs,97,17,79,493,Win
bigMaze,bfs,98,100,438,410,Win
bigMaze,bfs,99,126,491,384,Win
bigMaze,bfs,100,57,198,453,Win
bigMaze,ucs,1,36,188,474,Win
bigMaze,ucs,2,69,358,441,Win
bigMaze,ucs,3,98,265,412,Win
bigMaze,ucs,4,72,390,438,Win
bigMaze,ucs,5,50,239,460,Win
bigMaze,ucs,6,9,52,501,Win
bigMaze,ucs,7,98,509,412,Win
bigMaze,ucs,8,138,626,372,Win
bigMaze,ucs,9,38,175,472,Win
bigMaze,ucs,10,85,346,425,Win
bigMaze,ucs,11,93,363,417,Win
bigMaze,ucs,12,66,253,444,Win
bigMaze,ucs,13,74,318,436,Win
bigMaze,ucs,14,41,186,469,Win
bigMaze,ucs,15,174,607,336,Win
bigMaze,ucs,16,76,368,434,Win
bigMaze,ucs,17,32,173,478,Win
bigMaze,ucs,18,189,561,321,Win
bigMaze,ucs,19,90,292,420,Win
bigMaze,ucs,20,85,241,425,Win
bigMaze,ucs,21,29,125,481,Win
bigMaze,ucs,22,88,435,422,Win
bigMaze,ucs,23,5,13,505,Win
bigMaze,ucs,24,19,110,491,Win
bigMaze,ucs,25,173,611,337,Win
bigMaze,ucs,26,22,95,488,Win
bigMaze,ucs,27,67,310,443,Win
bigMaze,ucs,28,92,237,418,Win
bigMaze,ucs,29,83,254,427,Win
bigMaze,ucs,30,141,571,369,Win
bigMaze,ucs,31,56,249,454,Win
bigMaze,ucs,32,59,345,451,Win
bigMaze,ucs,33,164,451,346,Win
bigMaze,ucs,34,50,309,460,Win
bigMaze,ucs,35,47,202,463,Win
bigMaze,ucs,36,23,97,487,Win
bigMaze,ucs,37,67,178,443,Win
bigMaze,ucs,38,142,464,368,Win
bigMaze,ucs,39,61,381,449,Win
bigMaze,ucs,40,20,63,490,Win
bigMaze,ucs,41,87,371,423,Win
bigMaze,ucs,42,14,46,496,Win
bigMaze,ucs,43,36,180,474,Win
bigMaze,ucs,44,12,43,498,Win
bigMaze,ucs,45,36,218,474,Win
bigMaze,ucs,46,13,39,497,Win
bigMaze,ucs,47,49,259,461,Win
bigMaze,ucs,48,39,223,471,Win
bigMaze,ucs,49,63,285,447,Win
bigMaze,ucs,50,95,473,415,Win
bigMaze,ucs,51,70,350,440,Win
bigMaze,ucs,52,3,6,507,Win
bigMaze,ucs,53,109,523,401,Win
bigMaze,ucs,54,120,644,390,Win
bigMaze,ucs,55,90,283,420,Win
bigMaze,ucs,56,101,418,409,Win
bigMaze,ucs,57,113,464,397,Win
bigMaze,ucs,58,161,602,349,Win
bigMaze,ucs,59,10,56,500,Win
bigMaze,ucs,60,100,531,410,Win
bigMaze,ucs,61,51,231,459,Win
bigMaze,ucs,62,159,553,351,Win
bigMaze,ucs,63,188,582,322,Win
bigMaze,ucs,64,92,516,418,Win
bigMaze,ucs,65,83,429,427,Win
bigMaze,ucs,66,41,208,469,Win
bigMaze,ucs,67,57,212,453,Win
bigMaze,ucs,68,121,321,389,Win
bigMaze,ucs,69,20,94,490,Win
bigMaze,ucs,70,21,92,489,Win
bigMaze,ucs,71,71,421,439,Win
bigMaze,ucs,72,86,395,424,Win
bigMaze,ucs,73,62,316,448,Win
bigMaze,ucs,74,50,241,460,Win
bigMaze,ucs,75,102,480,408,Win
bigMaze,ucs,76,147,560,363,Win
bigMaze,ucs,77,172,557,338,Win
bigMaze,ucs,78,153,563,357,Win
bigMaze,ucs,79,163,539,347,Win
bigMaze,ucs,80,35,87,475,Win
bigMaze,ucs,81,49,244,461,Win
bigMaze,ucs,82,57,265,453,Win
bigMaze,ucs,83,43,248,467,Win
bigMaze,ucs,84,41,113,469,Win
bigMaze,ucs,85,97,542,413,Win
bigMaze,ucs,86,112,554,398,Win
bigMaze,ucs,87,27,79,483,Win
bigMaze,ucs,88,20,110,490,Win
bigMaze,ucs,89,113,541,397,Win
bigMaze,ucs,90,102,588,408,Win
bigMaze,ucs,91,18,72,492,Win
bigMaze,ucs,92,48,155,462,Win
bigMaze,ucs,93,94,502,416,Win
bigMaze,ucs,94,102,551,408,Win
bigMaze,ucs,95,144,470,366,Win
bigMaze,ucs,96,118,413,392,Win
bigMaze,ucs,97,17,79,493,Win
bigMaze,ucs,98,100,438,410,Win
bigMaze,ucs,99,126,491,384,Win
bigMaze,ucs,100,57,198,453,Win
bigMaze,astar,1,36,188,474,Win
bigMaze,astar,2,69,358,441,Win
bigMaze,astar,3,98,265,412,Win
bigMaze,astar,4,72,390,438,Win
bigMaze,astar,5,50,239,460,Win
bigMaze,astar,6,9,52,501,Win
bigMaze,astar,7,98,509,412,Win
bigMaze,astar,8,138,626,372,Win
bigMaze,astar,9,38,175,472,Win
bigMaze,astar,10,85,346,425,Win
bigMaze,astar,11,93,363,417,Win
bigMaze,astar,12,66,253,444,Win
bigMaze,astar,13,74,318,436,Win
bigMaze,astar,14,41,186,469,Win
bigMaze,astar,15,174,607,336,Win
bigMaze,astar,16,76,368,434,Win
bigMaze,astar,17,32,173,478,Win
bigMaze,astar,18,189,561,321,Win
bigMaze,astar,19,90,292,420,Win
bigMaze,astar,20,85,241,425,Win
bigMaze,astar,21,29,125,481,Win
bigMaze,astar,22,88,435,422,Win
bigMaze,astar,23,5,13,505,Win
bigMaze,astar,24,19,110,491,Win
bigMaze,astar,25,173,611,337,Win
bigMaze,astar,26,22,95,488,Win
bigMaze,astar,27,67,310,443,Win
bigMaze,astar,28,92,237,418,Win
bigMaze,astar,29,83,254,427,Win
bigMaze,astar,30,141,571,369,Win
bigMaze,astar,31,56,249,454,Win
bigMaze,astar,32,59,345,451,Win
bigMaze,astar,33,164,451,346,Win
bigMaze,astar,34,50,309,460,Win
bigMaze,astar,35,47,202,463,Win
bigMaze,astar,36,23,97,487,Win
bigMaze,astar,37,67,178,443,Win
bigMaze,astar,38,142,464,368,Win
bigMaze,astar,39,61,381,449,Win
bigMaze,astar,40,20,63,490,Win
bigMaze,astar,41,87,371,423,Win
bigMaze,astar,42,14,46,496,Win
bigMaze,astar,43,36,180,474,Win
bigMaze,astar,44,12,43,498,Win
bigMaze,astar,45,36,218,474,Win
bigMaze,astar,46,13,39,497,Win
bigMaze,astar,47,49,259,461,Win
bigMaze,astar,48,39,223,471,Win
bigMaze,astar,49,63,285,447,Win
bigMaze,astar,50,95,473,415,Win
bigMaze,astar,51,70,350,440,Win
bigMaze,astar,52,3,6,507,Win
bigMaze,astar,53,109,523,401,Win
bigMaze,astar,54,120,644,390,Win
bigMaze,astar,55,90,283,420,Win
bigMaze,astar,56,101,418,409,Win
bigMaze,astar,57,113,464,397,Win
bigMaze,astar,58,161,602,349,Win
bigMaze,astar,59,10,56,500,Win
bigMaze,astar,60,100,531,410,Win
bigMaze,astar,61,51,231,459,Win
bigMaze,astar,62,159,553,351,Win
bigMaze,astar,63,188,582,322,Win
bigMaze,astar,64,92,516,418,Win
bigMaze,astar,65,83,429,427,Win
bigMaze,astar,66,41,208,469,Win
bigMaze,astar,67,57,212,453,Win
bigMaze,astar,68,121,321,389,Win
bigMaze,astar,69,20,94,490,Win
bigMaze,astar,70,21,92,489,Win
bigMaze,astar,71,71,421,439,Win
bigMaze,astar,72,86,395,424,Win
bigMaze,astar,73,62,316,448,Win
bigMaze,astar,74,50,241,460,Win
bigMaze,astar,75,102,480,408,Win
bigMaze,astar,76,147,560,363,Win
bigMaze,astar,77,172,557,338,Win
bigMaze,astar,78,153,563,357,Win
bigMaze,astar,79,163,539,347,Win
bigMaze,astar,80,35,87,475,Win
bigMaze,astar,81,49,244,461,Win
bigMaze,astar,82,57,265,453,Win
bigMaze,astar,83,43,248,467,Win
bigMaze,astar,84,41,113,469,Win
bigMaze,astar,85,97,542,413,Win
bigMaze,astar,86,112,554,398,Win
bigMaze,astar,87,27,79,483,Win
bigMaze,astar,88,20,110,490,Win
bigMaze,astar,89,113,541,397,Win
bigMaze,astar,90,102,588,408,Win
bigMaze,astar,91,18,72,492,Win
bigMaze,astar,92,48,155,462,Win
bigMaze,astar,93,94,502,416,Win
bigMaze,astar,94,102,551,408,Win
bigMaze,astar,95,144,470,366,Win
bigMaze,astar,96,118,413,392,Win
bigMaze,astar,97,17,79,493,Win
bigMaze,astar,98,100,438,410,Win
bigMaze,astar,99,126,491,384,Win
bigMaze,astar,100,57,198,453,Win
bigMaze,bds,1,36,139,474,Win
bigMaze,bds,2,69,302,441,Win
bigMaze,bds,3,98,388,412,Win
bigMaze,bds,4,72,294,438,Win
bigMaze,bds,5,50,207,460,Win
bigMaze,bds,6,9,17,501,Win
bigMaze,bds,7,98,458,412,Win
bigMaze,bds,8,138,544,372,Win
bigMaze,bds,9,38,129,472,Win
bigMaze,bds,10,85,440,425,Win
bigMaze,bds,11,93,458,417,Win
bigMaze,bds,12,66,223,444,Win
bigMaze,bds,13,74,304,436,Win
bigMaze,bds,14,41,160,469,Win
bigMaze,bds,15,174,594,336,Win
bigMaze,bds,16,76,339,434,Win
bigMaze,bds,17,32,142,478,Win
bigMaze,bds,18,189,595,321,Win
bigMaze,bds,19,90,392,420,Win
bigMaze,bds,20,85,336,425,Win
bigMaze,bds,21,29,94,481,Win
bigMaze,bds,22,88,287,422,Win
bigMaze,bds,23,5,10,505,Win
bigMaze,bds,24,19,69,491,Win
bigMaze,bds,25,173,594,337,Win
bigMaze,bds,26,22,92,488,Win
bigMaze,bds,27,67,372,443,Win
bigMaze,bds,28,92,317,418,Win
bigMaze,bds,29,83,292,427,Win
bigMaze,bds,30,141,521,369,Win
bigMaze,bds,31,56,236,454,Win
bigMaze,bds,32,59,299,451,Win
bigMaze,bds,33,164,547,346,Win
bigMaze,bds,34,50,182,460,Win
bigMaze,bds,35,47,202,463,Win
bigMaze,bds,36,23,69,487,Win
bigMaze,bds,37,67,236,443,Win
bigMaze,bds,38,142,554,368,Win
bigMaze,bds,39,61,232,449,Win
bigMaze,bds,40,20,59,490,Win
bigMaze,bds,41,87,343,423,Win
bigMaze,bds,42,14,37,496,Win
bigMaze,bds,43,36,151,474,Win
bigMaze,bds,44,12,21,498,Win
bigMaze,bds,45,36,139,474,Win
bigMaze,bds,46,13,33,497,Win
bigMaze,bds,47,49,247,461,Win
bigMaze,bds,48,39,177,471,Win
bigMaze,bds,49,63,350,447,Win
bigMaze,bds,50,95,464,415,Win
bigMaze,bds,51,70,269,440,Win
bigMaze,bds,52,3,3,507,Win
bigMaze,bds,53,109,511,401,Win
bigMaze,bds,54,120,392,390,Win
bigMaze,bds,55,90,379,420,Win
bigMaze,bds,56,101,508,409,Win
bigMaze,bds,57,113,554,397,Win
bigMaze,bds,58,161,595,349,Win
bigMaze,bds,59,10,29,500,Win
bigMaze,bds,60,100,405,410,Win
bigMaze,bds,61,51,204,459,Win
bigMaze,bds,62,159,595,351,Win
bigMaze,bds,63,188,595,322,Win
bigMaze,bds,64,92,411,418,Win
bigMaze,bds,65,83,441,427,Win
bigMaze,bds,66,41,169,469,Win
bigMaze,bds,67,57,197,453,Win
bigMaze,bds,68,121,414,389,Win
bigMaze,bds,69,20,56,490,Win
bigMaze,bds,70,21,75,489,Win
bigMaze,bds,71,71,358,439,Win
bigMaze,bds,72,86,454,424,Win
bigMaze,bds,73,62,330,448,Win
bigMaze,bds,74,50,223,460,Win
bigMaze,bds,75,102,481,408,Win
bigMaze,bds,76,147,584,363,Win
bigMaze,bds,77,172,595,338,Win
bigMaze,bds,78,153,594,357,Win
bigMaze,bds,79,163,594,347,Win
bigMaze,bds,80,35,86,475,Win
